Age,Income,Spending,Category,Score
32,49498.1877759124,2119.623432055575,Healthcare,35.49688117868589
45,77925.69943387264,3037.0413348749867,Electronics,61.716610343047655
51,37152.19642824338,1540.3077042067882,Electronics,38.10485606432327
19,51616.17229092617,734.8562386268352,Healthcare,35.77698791300834
49,65658.17812596781,1856.9978890599446,Healthcare,48.55882934413356
40,83482.86043851511,2550.4798174992857,Travel,56.110741543425256
39,59013.746083905186,2979.173727110297,Electronics,46.86728187663859
68,51672.00709960202,1385.2252027737916,Electronics,50.01202280913898
42,88217.35604160884,2248.349611618261,Travel,64.79809888989487
39,38279.79149375634,1767.3447716099733,Groceries,35.78674311772838
39,27017.910650698774,1947.0258228479322,Electronics,28.617644417421182
66,66600.21675079998,3322.1716735085174,Electronics,57.69171330708525
69,52469.18663471083,1248.5148358024235,Groceries,51.89162413439856
59,44681.5077430393,2126.869830747287,Electronics,42.36508268151279
23,70625.3467094903,2233.8465858827167,Electronics,49.937303636055226
32,63657.010706567984,2542.8931624696734,Groceries,45.94552237901032
60,51538.820538949076,2048.991576735448,Groceries,51.048557568181124
54,40795.43401993658,2154.0252697520514,Healthcare,42.26363012959095
50,73086.85992420217,1804.1757162891045,Travel,54.87779041579438
25,69753.01766937991,2134.5634706225537,Travel,45.60684303228281
61,58512.36204330926,1828.4038622512949,Groceries,50.53117299146506
61,87699.554940715,2310.7859449280254,Groceries,67.62798274496403
22,43948.72850510771,1815.194831978183,Electronics,32.35906690894566
56,37117.12243612892,2188.5501969510933,Healthcare,38.54803879582924
21,49621.378951781335,1985.3685931575108,Healthcare,34.750163841570426
23,59316.209754667536,2563.0251253860843,Groceries,41.84130918754423
62,63650.091739840376,1974.3031382057568,Electronics,50.11618395750207
49,56381.459132155054,1113.4837658965594,Electronics,46.03403332744804
69,65280.83094771445,2630.960750356996,Travel,56.6428945251376
47,41226.90863714334,1547.1338495686905,Travel,35.501057211297564
64,81656.46906109889,1673.11683067559,Electronics,59.9997794976792
52,58767.732324111465,1702.169352978254,Travel,44.80041987227646
57,76759.43747382192,2687.2190465854087,Groceries,58.143261823857195
69,65140.88019566556,932.1628930106522,Electronics,53.7167239685931
33,66851.29828730675,3568.874266829997,Travel,54.369915952366505
30,68546.50920348306,2528.028404533026,Healthcare,47.27755205901717
67,66715.62840025972,2111.61945706458,Electronics,58.03655332679509
59,69640.84139801316,1972.5529996918567,Electronics,57.26648947140295
47,79937.28795198648,2142.7770374288284,Healthcare,58.616328423282596
36,62947.817545522055,2260.561214189669,Groceries,46.64014427968837
34,70635.05636382768,2322.6077929750286,Healthcare,47.77215624066541
36,58653.964585691596,2277.8022330017243,Electronics,47.58444185540767
45,81601.75823174209,2044.7903406276243,Groceries,62.004853084402065
43,49854.115469110955,1901.330789846337,Travel,38.26440192600278
54,87014.10649366223,1924.3633581732443,Travel,61.50772278140484
43,59397.63074033485,1902.5458598236596,Travel,45.844286405060735
40,38538.37346822928,2566.885048433532,Electronics,34.47388124116132
26,61921.56622366184,2296.778361140431,Healthcare,44.366270941023515
29,49784.22513787678,529.8056826678599,Groceries,33.19517952946088
18,72609.65323483085,2327.9503882648805,Travel,50.690839529558396
18,50210.640310464136,2097.3680973593873,Groceries,37.081153538638034
64,53307.248501778304,1990.6456217770512,Electronics,50.26006355570769
51,31656.889035817036,1805.740773455557,Travel,36.79389859145909
49,53215.405211263846,2562.0563599930065,Electronics,48.64361617433255
65,23641.81010056565,2473.763231061429,Healthcare,35.1405365362892
42,36241.45764771415,1613.5611660881955,Electronics,32.31541666694954
57,71406.21984216446,2203.5261435622674,Electronics,57.36644833414606
62,71787.00237976249,1514.171632729357,Healthcare,59.24511670433585
18,66381.86342677448,1310.1909176055347,Groceries,41.48943434590514
33,45495.3578530618,1686.6413877050175,Healthcare,32.86696873755894
56,59284.3296578703,2431.1967361913794,Healthcare,49.698909413416224
22,59945.96191364148,2476.5625226880434,Electronics,41.37816027500807
39,42624.52966211186,2256.5427100486463,Groceries,37.37401904250156
46,82550.97452650726,2362.5478934239986,Travel,63.74566740368124
20,73160.43435863507,2258.089143557479,Healthcare,44.3244195816345
29,56685.53739255504,1679.2592023885238,Groceries,41.41246558472632
43,60403.28758491796,2215.9612723369705,Healthcare,50.511792553789505
33,63125.74211921329,2400.204762613841,Healthcare,50.806180075679926
68,29373.97697363564,2377.1456649067873,Healthcare,39.03248497026347
54,56292.339262191046,2594.4566857373215,Healthcare,50.51794190801056
39,49770.23628003302,2354.151923600532,Electronics,42.43294270161487
46,44975.69985157627,2175.7241037707913,Groceries,41.03026159643629
31,55783.495606710676,2535.075119158214,Groceries,42.06420763919315
45,86965.29790274284,1986.73937037547,Groceries,61.82807847112245
22,69612.64291900514,1559.0626743861412,Healthcare,39.45995463783548
64,51432.31515325805,1918.4665180281181,Electronics,50.117229592810524
66,68588.74172034238,1627.5486775967754,Healthcare,57.60182402268868
47,80990.33154879004,1662.4108625128092,Healthcare,57.47503770586411
63,73869.50524369153,1927.740664642241,Groceries,63.78395834256936
69,60894.45554880261,1603.7900395000192,Healthcare,53.00493981582024
22,50295.94833441639,1846.0192351804799,Travel,34.633860659439094
29,70473.34970420385,1053.1926665231072,Healthcare,50.026166789557614
33,65902.28078132625,2106.6468536864695,Travel,45.40031148833636
43,73427.89830041598,2000.602737681112,Healthcare,52.51492405969714
43,69527.57702522955,1591.4556844659046,Electronics,50.55264903468488
65,75743.29072979002,2329.6228342162026,Electronics,63.71235999758651
38,51971.47182659148,2468.7850688132794,Groceries,42.738911065628926
56,79760.91098451489,1196.220067815513,Healthcare,56.48764493358395
53,62963.994070386,1618.6376107168928,Travel,49.5549351303724
50,91128.91308937898,1615.4288251063508,Travel,62.580605328477766
47,49662.18272865648,1530.0484494455677,Healthcare,41.83674617277328
54,86039.45704747873,2414.737420965874,Travel,64.90089068293076
40,62968.66175193972,1903.0869306135983,Electronics,48.126916248973
27,50228.72994578327,1867.7425793446946,Travel,33.39782662348423
22,52741.71248918518,998.0688177966233,Groceries,37.09487585530755
53,55194.7903770852,2317.709015104613,Electronics,48.63795091074507
51,66362.48919602875,1380.3708025732637,Electronics,54.011050298348714
69,67842.5323205325,2029.966315133164,Electronics,59.56959544511392
48,51394.49994092131,2138.688468979096,Healthcare,46.57727282389037
27,59634.68111608526,2680.3292979193257,Healthcare,44.211089776781535
36,92134.05537917795,1345.589800440444,Electronics,62.25065880287536
49,85913.14755151067,490.2439220895874,Healthcare,59.68156289197006
18,66544.85504511048,2091.9247723768476,Travel,42.660446574423126
22,60570.05217252301,2900.255590755427,Healthcare,47.23040670866612
62,61800.46990077392,2619.4731764697185,Healthcare,56.51725554788617
21,69202.76959095625,2104.829707637313,Electronics,46.25853305276158
33,44658.111522023915,1754.1819071839764,Groceries,33.18481074230324
41,56139.35193864982,2403.561298318655,Groceries,42.60018333103515
33,34971.238891836154,1513.2269001477657,Groceries,30.99750421049731
19,65988.34683907918,2238.1788846781096,Travel,43.461573584432294
66,69707.93909554112,2252.7350795833136,Healthcare,57.931194576920554
45,52752.20306550939,2530.10495374944,Groceries,45.218276839477696
49,83609.80144935049,3379.8300194555386,Electronics,66.44181461967351
44,41613.51505496488,2196.2079835893837,Groceries,39.78997844376181
37,38034.376796852695,1745.5181871462505,Groceries,31.32620775321337
41,63366.77727839958,1987.2128439040027,Healthcare,47.734796672721906
29,75706.47453918232,1115.462047555441,Healthcare,47.174228402996924
67,85258.91537186803,1652.643434455471,Healthcare,65.25934472202782
52,53116.7360569659,1795.358780943448,Travel,44.92185425911056
50,76180.21250146943,1737.9558010327037,Travel,55.61072668759211
50,59422.372957489395,2076.177436016861,Groceries,46.35327060683163
68,57410.59050088771,1588.7900338088998,Healthcare,52.027565955025274
60,73254.89906230009,2560.5153336622357,Groceries,58.627264924779894
54,69784.84317620129,2000.1035324590985,Electronics,49.233731273014314
29,36354.117645236256,1995.3498394306928,Electronics,34.97370255048284
20,82148.10524588844,1836.052641743541,Healthcare,52.923697214864646
18,80701.37031221177,2077.5953419294897,Healthcare,49.15327439011487
50,50616.55947735706,2412.5491323338174,Electronics,45.17101610282737
57,65937.05300156113,1566.4348921445498,Healthcare,50.858087590434536
27,67410.45279424108,1670.9417554623717,Travel,48.53855566366702
60,63910.10648735861,1848.1369856116676,Travel,57.445904604448856
61,51745.422692318694,1327.0645382633925,Healthcare,47.14022787917918
46,49925.64948092923,1590.371070139251,Electronics,43.99062816911381
30,59616.688935128324,1761.8895632276706,Groceries,42.68269715188735
29,77590.93528889047,2437.1945903563637,Healthcare,49.69640594740609
48,68154.00231891648,2131.2806645009623,Healthcare,51.915915750532854
63,54440.78501870841,2096.794955683772,Groceries,50.577838354265666
19,71575.48065972517,2425.448981083986,Healthcare,45.42954285454367
68,17271.86069054887,1931.3141058003016,Groceries,32.46125200200497
67,77231.48550558156,2195.232424964445,Electronics,62.92340848770144
52,33904.293318328506,1948.389123533752,Travel,36.28716791050083
40,54563.38587895302,2132.681174699814,Electronics,43.65157226987111
34,43204.95158060784,1708.620671194209,Travel,33.098506999899136
43,40579.77786418641,780.5914208617855,Groceries,33.317039475560904
25,77412.4018106778,1932.8604189068478,Travel,47.502753211752655
46,52984.48198032163,2711.37406804997,Electronics,47.67062022563316
43,65197.55822596073,2463.1077011207963,Travel,46.213700631541315
27,59296.19131681224,2482.6987422955854,Groceries,45.02067382963114
43,67155.61240834682,2618.0653609031087,Travel,54.48663572050531
51,61152.32836590383,2044.3287954807188,Healthcare,49.360460599948105
68,40755.11663717146,2098.6578537027976,Electronics,39.76859985033672
58,74944.0022917071,1691.174052282825,Healthcare,57.53172812648462
24,52593.65125258031,1841.963571986475,Groceries,37.052384447685476
21,36651.271520103735,2307.885574885571,Travel,27.22021046996518
67,53578.27258551131,2601.9422185844082,Healthcare,51.06258394230798
62,82511.39685951466,1930.2768621595003,Healthcare,66.77664255180304
28,72753.3261317024,1774.9053675742941,Travel,49.65632812560327
46,54770.21798388211,2000.2639794282986,Travel,43.33650872204146
53,54761.13443522357,2300.6033744645574,Electronics,44.68657562735003
42,55175.47423173926,1278.072591933229,Healthcare,42.08984766451654
38,91151.21975341262,851.9095234313809,Healthcare,58.252515364868195
53,65729.0317834733,1724.731575254208,Groceries,53.2063774169717
27,66450.62470786604,1389.6437870429208,Electronics,43.033966502883544
54,75454.25181047764,1745.9299011763446,Groceries,58.44198485831524
26,63581.8373853977,1926.1098405912642,Healthcare,47.313446454001834
41,56114.36781268945,1773.3757954884934,Groceries,45.53493754221024
52,57054.75226372533,2726.233767235373,Healthcare,49.48366665167187
66,58925.98110878904,2163.37238230116,Healthcare,53.22343437689025
52,59441.66645235238,2150.237179805414,Groceries,48.90796131742728
65,70914.4431545547,2311.103572021701,Groceries,61.94071054622504
53,60779.18828710949,1430.5834411096155,Travel,47.89613413387137
35,70989.6011582337,2519.555893710134,Travel,51.12435778453708
66,58789.251298371266,1962.11785673227,Travel,53.22125716641235
56,61179.52785474136,2335.2403086206064,Healthcare,51.05667615898883
49,30026.989732018385,1464.0713834799221,Groceries,29.896706537200835
41,73744.91512053722,1223.1206169919678,Electronics,52.264647801487875
40,65197.32713846989,2408.944829012514,Healthcare,49.294545283549205
49,74970.15164789479,2188.204763048758,Electronics,57.56196628891806
54,16556.169327094663,1548.974222821245,Groceries,26.508832496311488
29,91325.62057171091,1565.1684593626528,Healthcare,59.93478980220686
66,57906.15557767239,2562.717392207385,Electronics,52.124965010827275
30,76622.74225106275,1405.294053566336,Electronics,53.54603980069983
40,44401.411093117036,2821.336476627982,Travel,36.348105480157955
42,69191.60857593855,1549.6896326760657,Travel,51.16472368243519
52,44198.76655239516,2319.1959628041914,Travel,43.28863656685921
58,50643.465589562926,1835.6907621255077,Healthcare,44.80200018315071
47,88710.4703080018,2301.5937155411716,Groceries,63.90721046080526
34,57139.7639885498,1727.9429989429036,Groceries,44.78480533168102
66,63261.49309769584,1918.603546963853,Travel,50.8343159640675
37,73051.01596033131,2020.4595876978606,Travel,52.67191677054301
65,67435.22831958906,1498.9062721092637,Travel,51.2288850633529
42,62256.28357715365,2370.412172710063,Electronics,46.53763652695053
39,65474.41503699338,1743.3932167642074,Travel,51.182326681827
30,96051.23377857413,1885.7000423299908,Electronics,59.63345290716293
36,59135.71804449622,1502.8253126957438,Groceries,41.02574971882166
66,63016.485700724515,718.8331706023448,Healthcare,52.35003373359759
53,75759.81594011417,1904.4861186999156,Healthcare,61.72469288378402
29,76582.88899436976,3206.307710806458,Healthcare,49.74069542438574
58,77805.4545834057,2392.302143949012,Healthcare,58.98471175632219
36,69580.95333043777,1990.3698101328027,Electronics,52.56607965184374
29,42854.92630904275,1868.554585395866,Electronics,37.57997701238857
26,84501.47298451644,2011.2329464060233,Travel,53.866339936489695
24,42804.81910471968,2273.559557587605,Electronics,30.671423262481767
45,64539.531978585495,1409.5935923455777,Travel,52.78064017760222
31,48685.86224970963,2557.160847334436,Travel,41.94613760302208
48,59037.92480110511,2357.690657720622,Healthcare,49.99223769151826
69,64931.436154552204,2359.0928628539673,Electronics,56.259099105109186
36,64820.35823175409,2219.2378694048634,Electronics,47.5505961730107
64,66328.81131352927,2009.808328846995,Travel,56.063302152368955
33,84205.6690358797,2336.43061798341,Travel,57.33739836313783
22,66803.0145227097,2295.907066870689,Groceries,47.495324271358896
52,56337.65047064027,1822.979644529488,Groceries,49.173618606653925
29,74461.30752432536,1713.1991135515495,Travel,47.20229983529626
42,77842.05733386961,2050.9281476309934,Groceries,58.375877862235875
69,41585.882772945115,2774.510075747594,Groceries,47.66822581799405
38,68961.00104774786,1380.4464621730494,Travel,50.01552503993787
53,70517.59113466347,1266.2373671237801,Travel,56.62435202013649
40,55536.54744960012,2082.3804206182585,Electronics,41.70987406700947
33,80635.6021996743,2025.443850928009,Travel,54.19703764428024
56,57749.1661945121,2086.6708321852043,Travel,48.78501565890803
62,61883.64680207313,2121.97659895425,Healthcare,50.65005774821416
59,57403.922635741954,1888.3988726825974,Electronics,50.87217901844601
56,60233.685713722014,2744.931719301041,Electronics,57.42981939863194
31,43555.87369657197,1199.5480107617423,Electronics,29.796877380797966
48,38399.23676108559,1585.7514876098771,Healthcare,36.70656013366361
22,83917.57594837458,1948.3726199254763,Travel,53.73661908418779
52,47295.57977522508,1178.4055944229162,Electronics,41.850757479770735
40,45129.114758155396,1912.0727977839645,Electronics,38.16244686961414
46,27699.148295944276,2830.735082864009,Groceries,30.71261158680851
60,50415.57378465746,2010.443244147981,Electronics,47.69424686650502
28,40153.653098887524,2115.3504528593417,Travel,31.193999501130595
35,84630.22740204554,1369.9176174137099,Travel,51.17510552589308
64,75147.25634013952,1691.8192959802614,Groceries,62.54645120305774
29,49677.74482233414,1812.4018098380316,Electronics,39.08044767052722
26,93786.53708016463,1841.142451621883,Electronics,58.47887539702824
27,74726.48230487392,2640.8218975018845,Electronics,51.20303432385214
61,55127.529247370665,2278.8455303625624,Healthcare,52.570091709841584
34,22508.9142768964,1444.2710215314842,Electronics,24.791678495067334
55,94364.13858886113,2123.2523892160025,Travel,69.73660918238521
24,39156.41299854606,2249.1108742483925,Travel,30.681463846022115
63,35319.018795646625,2570.074519260633,Healthcare,44.32362591349247
30,75338.5564801446,2790.2703432841868,Healthcare,52.89139037850604
57,96596.28609508909,1492.4529040860657,Electronics,68.77115274292841
59,80764.09227765776,1594.571244394831,Groceries,58.73106645019448
26,68458.63680078539,1371.211070542692,Healthcare,45.34565225008149
67,68921.31512497929,1882.9900704465094,Healthcare,56.66272786839376
44,72801.23338170462,2233.1791872231674,Electronics,52.79040961224165
19,71383.92884680147,2493.667258294551,Electronics,44.74854768335759
22,64217.87135954064,1962.0244881787387,Healthcare,40.50051479232935
46,61563.01655927814,1840.076238372578,Groceries,52.511203562418146
54,59061.103081507164,2075.87899612437,Healthcare,52.544987656979124
55,48690.531166999855,1582.4285491849885,Electronics,47.85085768615843
36,55789.87384699839,3044.7693608473865,Electronics,42.338685606082834
25,34605.64778706922,1196.1694864409706,Healthcare,27.337670366238335
65,58524.90559807875,2092.3702894478624,Groceries,50.360178127526915
62,45171.133392736236,3011.8031096148197,Healthcare,45.81778316120363
18,43446.160241763435,2003.399922279999,Healthcare,29.29362599860857
39,62698.41226730218,1904.9804824992527,Electronics,49.33833511153271
69,80880.034295169,1821.2772885947863,Groceries,63.99011236857055
34,73774.74909003469,1909.8041591187962,Travel,53.04374153064296
24,36442.490945652346,2686.424237338265,Groceries,32.00233572667974
42,45155.57795144494,894.0690443352466,Healthcare,41.57320456860254
62,74111.56781982323,2766.716850648163,Healthcare,58.2303291649285
21,45262.68909692536,1288.0214237749274,Healthcare,34.02585387558613
53,56630.50275004463,1866.6738353827927,Groceries,50.24148078658936
23,68250.78148536828,1785.3777898506692,Electronics,42.64938864633141
48,45474.83317704547,2294.2766348853597,Healthcare,43.74023653123977
36,61580.6325921894,1200.9378240581264,Healthcare,44.66448187026341
61,39989.617576226934,2231.0863330409716,Groceries,42.30202893428859
56,50979.48534073179,3012.154811643426,Travel,46.66618131970875
44,64796.72901213806,1318.4129977035948,Travel,46.796971598577855
27,36105.09399702496,2094.853083805198,Electronics,34.44187735769472
43,66607.12106940598,1669.0089111016955,Electronics,49.54294399482135
36,59705.433016099785,2212.943603096518,Healthcare,46.64286371730585
56,68287.34931625721,2009.573888707876,Groceries,53.381023672209245
20,63358.712010969924,1679.256545477845,Healthcare,39.478163203997376
62,80462.10644960766,2243.936142435537,Electronics,65.48289512817479
30,61878.36753971861,2902.1740548933717,Groceries,43.044379456542984
67,53558.91688312121,1904.5481041363507,Groceries,49.85812711402276
45,61834.46254548425,2359.878971074091,Electronics,49.205044037034774
37,68149.47043554582,1353.3635210644181,Travel,48.10420746358186
45,60732.901054885566,1521.7818115909956,Travel,46.55182758059246
25,60608.87536805824,2236.2031389401886,Groceries,43.06848352410134
58,49470.12468289867,2742.0580142679823,Healthcare,49.00488988162092
56,50056.48623673578,2177.80667439283,Travel,47.65313155807221
18,38960.920923004596,1843.4709847384229,Healthcare,26.595794813643487
20,86243.65114780409,1999.6457027116771,Travel,52.55280678346781
30,41342.051469130725,1374.796133015141,Travel,34.81014372434952
45,49606.42203306139,2302.2576631776833,Healthcare,44.69702071803381
66,49223.89101646204,2441.1665311617044,Electronics,46.54855966759231
42,73423.86565416661,1773.9548335834597,Travel,53.562802294954636
50,55575.75482561958,1764.9789261202493,Travel,42.361384766300674
55,78716.131090106,2132.9391148260243,Healthcare,60.21781357882578
23,49897.640636341974,1781.6401319797023,Electronics,39.20763461562235
61,64184.91243335703,1966.9336926870888,Travel,52.43053816751472
62,47469.794201103636,3049.8608945832575,Travel,46.76597279873516
49,92177.23691660083,1876.4871496270016,Electronics,66.06965232070014
62,42186.023714557305,1820.8299239893888,Travel,40.249068674838135
64,64647.31065340541,1676.2290971824204,Electronics,53.61060346129747
38,69506.65321398148,2372.0959857499683,Electronics,52.09040085365418
33,66206.98646177247,1909.3879133909486,Healthcare,45.55369736228933
38,57220.68511683438,1675.313480839287,Groceries,42.88902954567382
28,58052.689503998605,2660.652016136506,Electronics,44.23602020490238
54,60657.17207968664,2709.801502256819,Healthcare,52.79128121143008
53,57794.96997557267,1699.7882171306474,Groceries,48.73069821463843
52,74458.18675192364,1066.730024319692,Travel,54.284308866061124
36,93157.84502387026,2503.756844918461,Groceries,63.12655843230996
37,51637.623224882496,1657.6850871199981,Electronics,39.98671642648173
35,39452.95530631383,2395.3127995813843,Electronics,35.932714472171256
64,58675.76927473118,1014.9480911440822,Electronics,49.5739167694178
58,98695.64006481477,2446.2986691496544,Electronics,71.27527942194762
66,47944.88148045404,1394.4140353596094,Electronics,44.58135322584221
31,84586.75208166102,2365.3820595332622,Healthcare,56.254124939884555
32,85165.51221114662,2007.136533918217,Electronics,54.575027446152056
48,51696.176374380084,1523.0302903016775,Healthcare,41.06605586746941
18,68534.74618777914,1796.4818435366096,Travel,43.777659076673565
20,84425.94934692807,2343.1592284783505,Electronics,53.32477268213606
33,54313.08388518769,2052.9472265576173,Electronics,42.728183865606226
40,56946.29459846457,2292.206490236242,Groceries,44.19530914055457
28,51274.786290770346,2988.2202922577426,Travel,40.829939423574174
29,44778.649039607,1217.8791941444742,Electronics,34.626678052639775
27,50260.83682400989,2808.606287484312,Electronics,39.73717860263676
49,41640.89599856615,2052.1779687616063,Travel,37.973496571202006
33,60511.25202388839,1550.6079758384358,Healthcare,43.55556892816344
25,48450.40153412038,1334.8431871305052,Electronics,35.12316773343052
55,63506.788676861215,1905.4398046114832,Groceries,52.07863088146946
29,36661.56530694559,2460.8250559622297,Electronics,27.779477448655086
41,64963.20348321686,1936.225439811233,Groceries,48.97503186917785
45,72502.93442413387,2755.577465123674,Groceries,59.68768422110877
25,30093.96536142817,1274.4121549742206,Electronics,24.37572845314856
45,65610.84854771358,1993.9555260769728,Electronics,48.837181130300095
53,78415.03488709938,1373.8032777934404,Groceries,58.601821118559364
43,41855.38471963192,2181.815941312484,Travel,38.81608066337407
25,85088.58580256555,2443.44369504865,Travel,57.316650622212904
67,66285.28514049068,1789.6191031594733,Electronics,54.30614446474651
45,49424.82216362387,697.8930716864329,Healthcare,41.07095773033479
45,59163.46383513441,2099.474073398247,Travel,48.461524186866626
54,68374.90368782583,2218.369275866755,Electronics,54.53989732176533
58,61140.080871186176,2202.1473774808487,Travel,53.05170982639817
53,68081.33988669554,2617.891095911077,Healthcare,57.23536709836664
44,46189.89610380951,1464.4731601754756,Electronics,40.96852513231261
34,62540.41236054117,2340.1080527252248,Healthcare,43.86438366157358
26,38794.2825464253,2596.2537562389875,Electronics,34.029965159201595
50,58331.60907976949,1110.7062079967416,Healthcare,46.25783974581319
37,46441.38537802815,2159.8259129594885,Travel,38.78609271096408
30,48967.050861153504,1747.9100844961642,Travel,37.12573958157247
45,78541.39762815656,1959.238663449177,Healthcare,56.38869016338011
65,76369.65180891403,2173.8382417691682,Healthcare,64.41591738220949
46,69137.07181360766,1756.3857179432239,Healthcare,51.71387142299185
30,43615.308529911315,1662.1459604191941,Electronics,31.892853929027712
63,55253.87325457797,2017.0762087440123,Travel,49.77402933283755
52,78196.46549968775,1456.3770305685987,Electronics,57.96837624460203
23,62125.753704598574,1457.0874355574074,Travel,43.335481292008204
35,94789.94309972541,2339.6866414782517,Groceries,63.78053420271687
68,65899.76759091558,1425.602982420672,Electronics,54.50001920280505
22,62880.73674735047,2333.156250454606,Travel,47.67706070794223
64,55363.25303696248,2231.2956464269755,Travel,51.873768433291154
42,62003.11357173423,1137.0966356047015,Electronics,48.42653153307455
19,57712.952454291844,1661.2176738321725,Electronics,37.57548270765581
27,70621.63015032886,2597.054701523686,Travel,49.671642967622695
47,74350.53475191876,1509.4172344301592,Electronics,55.97303885385651
67,48210.158092380756,1767.797868845306,Healthcare,50.177064207389506
62,40031.50569663333,2231.030446625948,Electronics,45.19255035232501
22,32456.919403450553,2391.6952546412977,Electronics,29.356244211153832
50,67619.86990368816,1874.2305569777523,Electronics,51.92822260341137
18,43449.50090739189,1701.2449026541792,Travel,29.383748175092183
35,27706.64110571276,2711.1849308492538,Healthcare,30.440905435203284
49,65828.67906796446,2869.4498318987894,Groceries,55.219495342461954
64,97394.99276149186,2489.4290253908976,Groceries,72.4309130299745
66,59908.9363269016,2042.659071282512,Healthcare,55.9701302374446
28,72577.36161677462,1595.867139179537,Healthcare,50.78564857771874
38,61227.440378213476,1584.7777967217173,Healthcare,43.35063394440333
43,58516.65520213286,2261.2570526328786,Travel,45.00700029873963
42,73786.14724481653,2209.199110444342,Groceries,53.630721725486275
39,55645.88183717023,2700.799296473215,Healthcare,45.539764847909936
44,64010.88471107854,2325.2250462680695,Travel,48.806758420541314
66,64825.467092940205,1248.459849120091,Groceries,57.41405860244458
30,49978.64319535427,2525.9738088614595,Electronics,39.88940293843695
50,74880.63524304784,1500.9696863427935,Travel,55.52115109069099
51,57375.60364956887,1808.0143640238243,Groceries,44.73201150509502
58,48663.82260760733,2125.1001031258475,Travel,43.35047987720036
52,68047.64765355605,2997.833744891982,Groceries,56.1815098171256
18,46522.98027313444,3554.9592780026805,Groceries,31.506217440262905
38,60422.717360536924,2303.3615295680916,Electronics,48.24335655869279
65,59863.21505033695,1908.401690639806,Travel,52.93210321770344
23,76288.43348747367,2267.252824240275,Healthcare,56.064908331406855
45,67120.47349319929,2443.827712936918,Electronics,56.5637246737057
34,59624.595618822845,1839.6661872214042,Electronics,43.328732045359196
22,72266.4944880043,2897.6056779561613,Groceries,48.31578459485184
48,80853.1132352597,2115.035379595701,Healthcare,61.047790404825314
22,68367.15459527794,2248.8715445456974,Travel,48.68766560656644
55,60155.28929765071,2332.9621260272306,Healthcare,47.96751078600778
20,40322.45651474761,2210.793305307228,Healthcare,27.01006393727889
40,44023.29505386941,2419.470250234806,Healthcare,37.60651841629556
54,55421.629434679984,1691.3734067265384,Healthcare,48.45903669714079
54,50857.31696761075,1720.8491230269847,Healthcare,46.064103910874536
27,57195.43045521831,1449.9228835141525,Groceries,41.737103904605156
27,60849.74887345661,2219.750615310113,Groceries,40.56498061061791
36,67945.39131535096,2389.468251756057,Electronics,44.91934443524984
34,58942.518329113635,2228.886433075943,Groceries,45.84506042131299
38,67297.52465739303,2837.2462166737687,Electronics,49.06686221611359
31,60967.1162221518,1997.2019905854768,Electronics,39.740986363469574
26,30368.00150469193,2334.3708277962564,Travel,27.94286989985724
63,45909.96909271869,1454.1495619303428,Healthcare,46.34963504665739
18,57838.686664175766,1806.4501487627995,Groceries,37.688129365370926
68,41854.578857383385,2347.768878782889,Travel,45.10713041389249
62,68998.93094994307,2424.551055371572,Groceries,57.62984312142287
30,82961.26248515546,1853.016526167909,Electronics,53.44549877011198
21,78281.42777545974,1964.2003740709665,Groceries,46.673020411991466
18,56798.35693604688,1241.0631266595951,Healthcare,34.85194336736177
66,82360.89205274929,1821.4853995966953,Electronics,65.66597663559567
57,62230.01185803167,2445.191581759893,Electronics,53.748746175288616
49,54943.71043322941,2287.602508053283,Travel,47.08317984465491
51,50798.960046885906,2250.332860690605,Healthcare,43.2098487811174
45,55462.95470267808,2024.88684359048,Electronics,44.918244714248665
48,54177.34772188157,2003.5315793140883,Healthcare,41.141606926683245
25,62556.243335632316,1669.8394302632764,Groceries,42.474753856113495
56,62408.60971574797,2349.4142101012676,Healthcare,55.560848693703655
43,60045.69030230122,2210.486472194695,Electronics,44.39555383145579
51,66554.07254619525,2246.0094239963996,Travel,51.89719977445492
20,77859.69412179512,1736.9825786662097,Electronics,49.06202577565025
67,74243.31203161986,923.3285400643779,Healthcare,61.57399836479365
29,37726.53047325145,2548.5763558768476,Healthcare,31.763968715779118
18,21691.182976470678,1760.581271995798,Electronics,18.382253373695143
61,74014.79866858911,1568.6121179784398,Healthcare,54.50677728541927
22,39496.81952376869,2346.7394559569966,Groceries,31.248764932414545
47,56628.518971609745,1803.9936800404353,Electronics,50.10639892617323
47,42448.304609109604,2529.968192023311,Travel,40.93880561253078
34,32970.293436299704,2308.5029747883486,Electronics,31.25759470935912
65,68121.94092307182,2341.784661600239,Groceries,58.888704406270364
64,71387.3274045397,1317.022144399733,Groceries,57.50552398317211
40,51352.34398909921,2605.9719926932003,Groceries,41.26208723541574
32,21134.365617826348,2130.625265616928,Groceries,26.07499317150244
54,51806.33327621276,1815.3614303768984,Groceries,46.185412545083686
38,65877.0600810382,2071.6942336711254,Travel,48.51714501172866
31,37816.32646838807,1111.8823835508401,Healthcare,28.481195946739213
19,62750.39879668733,2204.3264057403353,Groceries,44.09086807369386
28,59770.35226240507,1485.3142459089643,Groceries,42.58521011368668
68,68689.37249401632,1323.6648570782327,Electronics,56.28617428643002
56,61793.705526212296,1238.8204068910545,Travel,52.17814328425214
55,45403.96588677667,2556.3441874949626,Travel,43.31952964160784
